ValuationID,PropertyID,ValuationDate,LandValue,BuildingValue,TotalValue
10087,25512,2013-06-03,25000,47100,72100
10088,25512,2013-12-09,25000,87400,112400
10089,25512,2016-12-15,,,
10090,25512,2015-08-02,,,
10091,25512,2016-06-25,25000,240700,265700
10092,25512,,25000,94000,119000
10093,25512,2011-10-28,25000,122800,147800
10094,25512,2012-01-06,25000,0,25000
10095,25512,2011-03-13,,,
10096,25512,2016-04-01,,,
10097,25512,2014-08-08,25000,99600,124600
10098,25512,2010-07-06,25000,114100,139100
10099,25512,2015-05-21,25000,109200,134200
10100,25512,,25000,138500,163500
10101,25512,2011-02-27,25000,138500,163500
10102,25512,,,,
10103,25512,2010-09-02,25000,109800,134800
10104,25512,2014-07-03,25000,118900,143900
10105,25512,2014-03-05,30000,102200,145100
10106,25512,2016-10-20,,,
10107,25512,2016-11-16,25000,96400,121400
10108,25512,2014-10-08,23000,56700,79700
10109,25512,2012-07-05,25000,75700,103100
10110,25512,2014-04-09,25000,78800,103800
10111,25512,2013-03-29,25000,167600,192600
10112,25512,2012-06-20,25000,124800,149800
10113,25512,2016-10-15,25000,124800,149800
10114,25512,2012-02-14,30000,66900,96900
10115,25512,,30000,66900,96900
10116,25512,2012-04-02,,,
10117,25512,2014-05-06,,,
10118,25512,2010-04-03,45000,71900,116900
10119,25512,2011-09-05,45000,71900,116900
10120,25512,,,,
10121,25512,2010-05-03,,,
10122,25512,2013-05-19,,,
10123,25512,2010-07-23,9200,35100,44300
10124,25512,2012-07-06,39600,0,39600
10125,25512,2015-07-12,39600,0,39600
10126,25512,2012-02-27,45000,257300,302300
10127,25512,2014-05-04,,,
10128,25512,2011-04-28,25000,240700,265700
10129,25512,2011-09-12,40500,359700,400200
10130,25512,2017-04-20,,,
10131,25512,2017-12-03,,,
10132,25512,2010-08-30,,,
10133,25512,,,,
10134,25512,2012-12-21,,,
10135,25512,2012-05-02,,,
10136,25512,2012-09-07,,,
10137,25512,2010-06-19,,,
10138,25512,,,,
10139,25512,2013-06-10,,,
10140,25512,2012-08-22,,,
10141,25512,2012-11-22,,,
10142,25512,2014-09-01,,,
10143,25512,,,,
10144,25512,,,,
10145,25512,2016-12-20,,,
10146,25512,,,,
10147,25512,2013-04-24,,,
10148,25512,2010-05-11,,,
10149,25512,2015-07-22,,,
10150,25512,2012-01-18,,,
10151,25512,2013-02-15,,,
10152,25512,2014-04-04,,,
10153,25512,2013-08-15,,,
10154,25512,2011-07-04,,,
10155,25512,2013-03-31,,,
10156,25512,2017-05-01,,,
10157,25512,2014-01-20,,,
10158,25512,2013-06-07,,,
10159,25512,2011-03-07,,,
10160,25512,2014-09-29,,,
10161,25512,2011-06-15,,,
10162,25512,2014-06-09,,,
10163,25512,2014-12-23,,,
10164,25512,2011-05-23,,,
10165,25512,2012-04-24,,,
10166,25512,2012-06-17,,,
10167,25512,,,,
10168,25512,2015-10-01,,,
10169,25512,2016-08-31,,,
10170,25512,,,,
10171,25512,2014-12-18,,,
10172,25512,2012-12-06,,,
10173,25512,2012-09-20,,,
10174,25512,2013-03-26,,,
10175,25512,2012-09-21,,,
10176,25512,,,,
10177,25512,2012-03-10,,,
10178,25512,2012-11-15,,,
10179,25512,2010-01-09,,,
10180,25512,2015-02-27,,,
10181,25512,2012-12-29,,,
10182,25512,,,,
10183,25512,2015-08-03,,,
10184,25512,2011-10-23,,,
10185,25512,2011-06-27,,,
10186,25512,2016-10-28,,,
10187,25512,2014-07-10,,,
10188,25512,2015-11-05,,,
10189,25512,,,,
10190,25512,2016-07-31,,,
10191,25512,2011-01-03,,,
10192,25512,2012-12-13,,,
10193,25512,2013-01-01,,,
10194,25512,2013-01-31,,,
10195,25512,2012-06-06,,,
10196,25512,2015-12-13,,,
10197,25512,2014-03-22,,,
10198,25512,2016-05-30,,,
10199,25512,2017-07-03,,,
10200,25512,,,,
10201,25512,2012-11-15,,,
10202,25512,2015-08-29,,,
10203,25512,2011-12-03,,,
10204,25512,2017-10-24,,,
10205,25512,,,,
10206,25512,2017-10-31,,,
10207,25512,2013-02-16,,,
10208,25512,2012-12-06,,,
10209,25512,2013-05-07,,,
10210,25512,2014-12-30,,,
10211,25512,2017-12-20,,,
10212,25512,2014-05-21,,,
10213,25512,2011-12-03,,,
10214,25512,2014-06-09,,,
10215,25512,2010-08-09,,,
10216,25512,2013-03-12,,,
10217,25512,,,,
10218,25512,,,,
10219,25512,2011-12-02,,,
10220,25512,2017-01-25,,,
10221,25512,2014-05-30,,,
10222,25512,2012-08-20,,,
10223,25512,2016-04-02,,,
10224,25512,2015-09-22,,,
10225,25512,2014-07-30,,,
10226,25512,2010-10-21,,,
10227,25512,,,,
10228,25512,2012-04-08,,,
10229,25512,2013-08-24,,,
10230,25512,2015-12-06,,,
10231,25512,2011-02-16,,,
10232,25512,2017-10-03,,,
10233,25512,2011-08-21,,,
10234,25512,2016-06-08,,,
10235,25512,2010-12-17,,,
10236,25512,2015-10-31,,,
10237,25512,2012-03-06,,,
10238,25512,,,,
10239,25512,2011-03-25,,,
10240,25512,2015-04-24,,,
10241,25512,2010-02-12,,,
10242,25512,2015-08-02,,,
10243,25512,2011-04-21,,,
10244,25512,2015-04-02,25000,64100,89100
10245,25512,2016-05-20,25000,172400,197400
10246,25512,2016-09-02,25000,172400,197400
10247,25512,2011-04-22,25000,99300,124300
10248,25512,2014-06-08,25000,64600,89600
10249,25512,2010-08-24,,,
10250,25512,2011-08-03,25000,0,25000
10251,25512,,25000,61500,86500
10252,25512,2015-12-21,,,
10253,25512,2016-02-15,,,
10254,25512,2016-11-13,,,
10255,25512,2013-03-27,25000,230700,255700
10256,25512,2011-06-20,9200,37900,47100
10257,25512,2013-08-18,23000,264900,287900
10258,25512,2014-10-28,,,
10259,25512,2015-08-31,25000,72200,97900
10260,25512,2010-10-31,25000,81000,106000
10261,25512,2017-11-29,25000,0,25000
10262,25512,2010-03-15,25000,0,25000
10263,25512,2011-12-23,30000,70200,100200
10264,25512,2015-05-02,,,
10265,25512,2017-06-28,25000,59300,84400
10266,25512,2013-02-08,25000,82000,118100
10267,25512,2015-04-14,25000,68500,93500
10268,25512,2010-11-19,25000,68500,93500
10269,25512,2015-11-26,25000,0,25000
10270,25512,2010-09-24,25000,0,25000
10271,25512,2010-07-25,30000,0,30000
10272,25512,2015-11-29,30000,0,30000
10273,25512,2013-03-14,25000,0,25000
10274,25512,2016-08-21,25000,0,25000
10275,25512,2015-09-21,25000,65300,90300
10276,25512,2012-09-08,25000,54200,79200
10277,25512,2014-11-17,25000,54200,79200
10278,25512,2015-12-27,25000,97500,122500
10279,25512,2011-04-25,25000,283100,308100
10280,25512,2010-06-05,25000,75600,100600
10281,25512,2017-07-22,25000,35200,60200
10282,25512,2010-04-29,25000,262400,287400
10283,25512,2016-07-03,25000,262400,287400
10284,25512,2010-01-22,25000,182100,207100
10285,25512,2012-03-02,26000,88000,114000
10286,25512,2012-01-15,26000,91900,117900
10287,25512,2013-10-27,30000,86300,118700
10288,25512,2012-02-04,26000,114500,140500
10289,25512,2014-11-18,,,
10290,25512,,30000,100300,130300
10291,25512,2010-01-12,30000,156700,190100
10292,25512,2015-12-22,30000,88900,120600
10293,25512,2012-06-09,30000,119300,150700
10294,25512,2012-10-23,,,
10295,25512,2010-01-03,,,
10296,25512,2015-09-19,,,
10297,25512,2014-12-02,,,
10298,25512,2011-05-13,25000,0,25000
10299,25512,2013-10-01,,,
10300,25512,,25000,162300,189300
10301,25512,,25000,0,32200
10302,25512,2012-09-28,169900,425300,625200
10303,25512,2012-09-28,169900,0,187200
10304,25512,,25000,109000,134000
10305,25512,2014-01-06,30000,188200,221600
10306,25512,2011-12-02,25000,0,36800
10307,25512,2014-01-24,25000,0,36800
10308,25512,2013-12-24,,,
10309,25512,2017-02-04,25000,154600,179600
10310,25512,2011-07-21,25000,40800,67600
10311,25512,2011-01-11,30000,123100,153600
10312,25512,2015-06-03,25000,124800,149800
10313,25512,2014-12-15,24200,0,24200
10314,25512,2012-03-28,24200,0,24200
10315,25512,2012-07-24,24200,105100,129300
10316,25512,2015-07-05,,,
10317,25512,2010-03-25,25000,135800,166300
10318,25512,2011-08-13,25000,135800,166300
10319,25512,2012-11-03,27600,117300,144900
10320,25512,2013-12-25,25000,62400,87400
10321,25512,2011-02-27,31200,135500,166700
10322,25512,2013-05-11,20500,0,20500
10323,25512,2016-11-06,9200,37900,47100
10324,25512,2017-10-14,25000,112800,137800
10325,25512,2011-05-21,,,
10326,25512,2010-10-26,,,
10327,25512,2013-01-08,,,
10328,25512,2012-07-27,,,
10329,25512,2015-07-20,,,
10330,25512,2011-07-15,,,
10331,25512,2015-05-02,,,
10332,25512,,,,
10333,25512,2017-11-28,,,
10334,25512,2015-11-15,,,
10335,25512,2014-08-24,,,
10336,25512,2016-03-31,,,
10337,25512,2013-07-04,,,
10338,25512,2015-09-01,,,
10339,25512,2011-12-21,,,
10340,25512,2014-06-02,,,
10341,25512,2011-08-26,,,
10342,25512,2017-01-06,,,
10343,25512,2011-12-23,,,
10344,25512,2017-12-04,,,
10345,25512,2013-07-16,,,
10346,25512,2011-01-21,,,
10347,25512,2016-10-10,,,
10348,25512,2010-11-18,,,
10349,25512,2010-02-17,,,
10350,25512,2017-06-05,,,
10351,25512,2012-02-21,,,
10352,25512,2016-08-14,,,
10353,25512,2014-09-17,,,
10354,25512,2010-07-09,,,
10355,25512,2011-06-12,,,
10356,25512,2010-12-15,,,
10357,25512,2012-12-07,,,
10358,25512,2017-04-21,,,
10359,25512,2014-07-06,,,
10360,25512,2014-09-24,,,
10361,25512,2015-02-01,,,
10362,25512,2015-08-15,,,
10363,25512,2010-11-13,,,
10364,25512,2013-06-12,,,
10365,25512,2015-02-02,,,
10366,25512,2017-03-16,,,
10367,25512,2013-12-21,,,
10368,25512,2016-02-03,,,
10369,25512,2013-04-21,30000,117700,147700
10370,25512,2017-10-20,30000,91100,121100
10371,25512,2017-10-21,32000,109700,150100
10372,25512,2011-09-24,32000,94000,126000
10373,25512,2017-07-25,32000,86200,118200
10374,25512,2010-07-01,,,
10375,25512,2015-02-14,32000,106900,149000
10376,25512,2015-11-01,32000,131400,163400
10377,25512,2013-12-25,32000,182400,214400
10378,25512,2016-07-13,32000,83100,115100
10379,25512,2012-02-26,32000,92800,128200
10380,25512,,32000,103600,135600
10381,25512,2013-05-24,,,
10382,25512,2011-01-21,27300,147700,175000
10383,25512,2017-04-22,27300,109200,136500
10384,25512,2012-04-01,27300,137700,165000
10385,25512,2014-02-21,27300,79000,107100
10386,25512,2013-12-05,27300,127400,154700
10387,25512,2017-01-31,27300,163300,190600
10388,25512,2013-06-25,,,
10389,25512,2012-10-12,,,
10390,25512,2010-06-16,29900,185300,215200
10391,25512,2017-08-06,33800,104100,142400
10392,25512,2012-03-31,,,
10393,25512,2011-09-10,,,
10394,25512,2013-08-19,29900,0,29900
10395,25512,2013-08-20,29900,93700,123600
10396,25512,2010-11-30,29900,132700,174800
10397,25512,2014-03-07,29900,99100,138600
10398,25512,2013-06-28,29900,98400,128300
10399,25512,2017-01-24,33800,187200,221000
10400,25512,2015-08-15,,,
10401,25512,2010-03-22,33800,118600,158700
10402,25512,2013-01-02,29900,130800,160700
10403,25512,2010-10-03,29900,119700,154300
10404,25512,2010-05-03,29900,135300,165200
10405,25512,2010-06-22,29900,135300,165200
10406,25512,2015-03-30,29900,135300,165200
10407,25512,,29900,174400,204300
10408,25512,2011-07-22,29900,140500,170400
10409,25512,2013-06-14,29900,0,29900
10410,25512,2012-04-18,29900,115200,145100
10411,25512,2014-12-12,29900,101300,131200
10412,25512,2016-05-27,,,
10413,25512,2016-11-23,,,
10414,25512,2012-12-13,29900,96800,128900
10415,25512,2015-02-23,29900,95700,125600
10416,25512,2013-07-03,33800,177900,211700
10417,25512,2016-07-13,,,
10418,25512,2015-07-27,29900,0,29900
10419,25512,2010-06-14,29900,0,29900
10420,25512,2013-05-03,,,
10421,25512,2017-04-20,29900,79000,108900
10422,25512,2012-03-04,29900,0,29900
10423,25512,2017-12-16,29900,0,29900
10424,25512,2015-07-26,29900,109500,151100
10425,25512,2013-11-03,,,
10426,25512,2015-03-20,29900,108400,179500
10427,25512,2015-07-06,29900,108400,179500
10428,25512,2014-09-04,29900,157200,187100
10429,25512,2015-09-13,29900,159700,189600
10430,25512,2010-11-17,29900,110600,140500
10431,25512,2016-03-06,29900,85800,122700
10432,25512,,29900,95900,146500
10433,25512,2017-05-01,,,
10434,25512,2016-07-20,29900,97600,127500
10435,25512,2015-04-17,29900,146000,175900
10436,25512,2013-07-09,29900,129200,159100
10437,25512,,29900,94500,124900
10438,25512,2012-04-03,29900,309100,339000
10439,25512,2017-10-07,29900,0,29900
10440,25512,2014-07-05,29900,248700,278600
10441,25512,2017-10-23,29900,0,29900
10442,25512,2017-02-02,33800,118500,152300
10443,25512,2010-06-09,29900,104600,134500
10444,25512,2014-01-06,33800,154600,189600
10445,25512,2015-06-22,29900,158100,188000
10446,25512,2014-10-18,36000,244100,280100
10447,25512,,,,
10448,25512,,,,
10449,25512,2015-09-03,,,
10450,25512,,,,
10451,25512,2016-04-08,,,
10452,25512,2013-12-20,,,
10453,25512,2014-10-11,,,
10454,25512,,,,
10455,25512,2013-11-18,,,
10456,25512,2013-11-02,,,
10457,25512,2010-02-22,,,
10458,25512,2014-05-27,,,
10459,25512,2011-05-09,,,
10460,25512,2015-10-11,,,
10461,25512,2010-05-17,,,
10462,25512,2013-01-19,,,
10463,25512,2014-03-17,,,
10464,25512,2014-06-28,,,
10465,25512,2012-03-13,,,
10466,25512,2017-07-20,,,
10467,25512,2015-02-08,,,
10468,25512,2014-03-04,,,
10469,25512,2014-03-01,,,
10470,25512,2010-02-12,,,
10471,25512,2011-10-23,,,
10472,25512,2017-09-10,,,
10473,25512,2010-10-03,,,
10474,25512,2012-08-05,,,
10475,25512,2013-01-14,,,
10476,25512,2013-02-08,,,
10477,25512,2017-11-13,,,
10478,25512,2013-08-09,,,
10479,25512,,,,
10480,25512,,,,
10481,25512,2014-06-14,,,
10482,25512,,,,
10483,25512,2017-07-12,,,
10484,25512,2010-06-08,,,
10485,25512,2013-01-31,,,
10486,25512,,,,
10487,25512,,50000,0,50000
10488,25512,,79400,0,79400
10489,25512,2010-06-05,386400,12971800,13940400
10490,25512,,45600,123800,196900
10491,25512,2016-03-24,45600,150900,198900
10492,25512,2015-10-23,45600,150900,198900
10493,25512,2013-01-30,41100,112100,163400
10494,25512,2013-04-05,45600,315400,361000
10495,25512,2010-05-03,45600,154100,199700
10496,25512,2013-06-03,45600,119400,166800
10497,25512,2011-07-30,41100,139700,180800
10498,25512,2013-05-16,45600,218400,264000
10499,25512,2010-11-10,41100,76300,117400
10500,25512,2015-04-28,45600,68900,114500
10501,25512,,41100,182500,223600
10502,25512,2011-08-30,41100,0,41100
10503,25512,2010-01-18,50000,142900,192900
10504,25512,2013-07-13,41100,189100,230200
10505,25512,2014-07-21,41100,235800,276900
10506,25512,2010-05-31,45600,148700,199700
10507,25512,2017-10-10,45600,133900,179500
10508,25512,2014-07-18,45600,113900,159500
10509,25512,2016-09-16,45600,76300,124800
10510,25512,2012-05-23,45600,116500,162100
10511,25512,2012-01-13,45600,79200,127900
10512,25512,2013-01-19,45600,86000,131600
10513,25512,2012-11-23,36500,177900,216900
10514,25512,2015-06-15,36500,117400,153900
10515,25512,2014-01-14,36500,117400,153900
10516,25512,2013-11-11,36500,83300,119800
10517,25512,2016-03-28,36500,107700,148500
10518,25512,2017-01-28,36500,116200,152700
10519,25512,2011-06-12,36500,107300,160300
10520,25512,2010-07-15,36500,96400,135100
10521,25512,2017-08-06,36500,154400,190900
10522,25512,2011-08-25,36500,215900,264200
10523,25512,2012-04-03,36500,114700,157300
10524,25512,2010-04-28,36500,130800,172100
10525,25512,2011-07-02,36500,148300,184800
10526,25512,2017-06-29,36500,148300,184800
10527,25512,2016-05-22,36500,123500,160400
10528,25512,2014-01-13,36500,114900,151400
10529,25512,2016-09-02,36500,155600,192100
10530,25512,2016-10-13,36500,89500,126000
10531,25512,,36500,90900,127400
10532,25512,2013-03-13,36500,96900,133400
10533,25512,2013-10-22,36500,132600,178000
10534,25512,2016-09-13,38000,177700,215700
10535,25512,2011-09-23,36500,164400,200900
10536,25512,2010-03-24,36500,164400,200900
10537,25512,2016-12-20,36500,143400,179900
10538,25512,,36500,174900,211400
10539,25512,2010-12-31,36500,174900,211400
10540,25512,2016-12-11,36500,130000,169800
10541,25512,2017-08-31,36500,158800,195300
10542,25512,2010-05-14,36500,119600,156100
10543,25512,2017-09-08,36500,135700,179800
10544,25512,2014-04-01,36500,141500,178000
10545,25512,2016-06-22,40000,179600,246300
10546,25512,2017-07-08,40000,166600,206600
10547,25512,2016-09-26,50000,131500,181500
10548,25512,2017-02-21,50000,207300,257300
10549,25512,2010-11-28,105000,216200,338900
10550,25512,2016-11-29,115500,286500,410000
10551,25512,2013-10-25,105000,243200,348200
10552,25512,2016-01-11,105000,282800,388900
10553,25512,,36500,168500,205000
10554,25512,2013-03-30,105000,353600,458600
10555,25512,2016-03-26,105000,353600,458600
10556,25512,2017-09-21,105000,353600,458600
10557,25512,2013-07-07,36400,166200,202600
10558,25512,2014-03-10,35000,108300,143300
10559,25512,2017-07-17,36100,139200,175300
10560,25512,2013-02-24,35000,192000,229800
10561,25512,2015-06-15,35000,141900,176900
10562,25512,2011-12-01,35000,166700,201700
10563,25512,2014-09-16,35000,166700,201700
10564,25512,2013-06-26,35000,144500,185600
10565,25512,,36400,162300,199900
10566,25512,2013-08-09,35000,150200,195300
10567,25512,2016-07-21,35000,229800,264800
10568,25512,2015-02-27,35000,150300,195400
10569,25512,2015-06-19,35000,121700,158100
10570,25512,2017-02-01,35000,148300,183300
10571,25512,2010-05-18,35000,154000,189000
10572,25512,2010-10-08,26000,108900,134900
10573,25512,2010-01-02,30000,75800,105800
10574,25512,2010-11-13,30000,101900,138300
10575,25512,2013-11-24,30000,131600,166600
10576,25512,2016-06-27,33000,226800,259800
10577,25512,,30000,143700,179300
10578,25512,2010-09-30,30000,117600,148400
10579,25512,2017-12-12,30000,117600,148400
10580,25512,2012-11-13,30000,176100,206100
10581,25512,2011-01-25,36500,276100,312600
10582,25512,2010-03-11,36500,276100,312600
10583,25512,2011-02-03,36500,51800,88300
10584,25512,2015-05-06,36500,152100,188600
10585,25512,2015-08-21,36500,152100,188600
10586,25512,2017-11-12,36500,110500,147000
10587,25512,2010-12-09,36500,92400,132300
10588,25512,2010-01-03,36500,82800,119300
10589,25512,2010-03-10,36500,133200,169700
10590,25512,2017-01-04,36500,109100,180300
10591,25512,2015-09-24,38000,100600,155400
10592,25512,2013-08-12,36500,108500,148700
10593,25512,2016-02-26,36500,197700,234200
10594,25512,2013-10-01,36500,197700,234200
10595,25512,2015-11-14,36500,197700,234200
10596,25512,2014-04-29,36500,109200,145700
10597,25512,2010-06-01,36500,122200,158700
10598,25512,2014-12-22,36500,122200,158700
10599,25512,2017-10-14,36500,132900,171400
10600,25512,2016-08-13,36500,65200,107800
10601,25512,2012-03-28,36500,123000,159500
10602,25512,,36500,123000,159500
10603,25512,2011-09-14,105000,201100,307300
10604,25512,,36500,73100,109600
10605,25512,2013-03-15,36500,102800,139300
10606,25512,2012-03-01,36500,134100,170600
10607,25512,2011-10-22,36500,121800,158800
10608,25512,2013-05-15,36500,60400,96900
10609,25512,2016-06-16,36500,128000,164500
10610,25512,2010-11-22,36500,128000,164500
10611,25512,2012-07-21,36500,90800,127300
10612,25512,2012-04-02,36500,108700,145800
10613,25512,,36500,76100,122300
10614,25512,2017-06-22,36500,81600,123700
10615,25512,,36500,71500,108000
10616,25512,2016-08-01,36500,155200,191700
10617,25512,,36500,133300,169800
10618,25512,2016-09-03,38000,110200,168700
10619,25512,2012-07-08,36500,154500,191000
10620,25512,2013-07-31,36500,154500,191000
10621,25512,2013-02-12,36500,171100,209900
10622,25512,2016-08-15,36500,72300,108800
10623,25512,2016-01-27,36500,161100,197600
10624,25512,2016-04-11,36500,161100,197600
10625,25512,2010-03-20,36500,146700,184800
10626,25512,2017-08-04,36500,133100,169600
10627,25512,2016-08-10,36500,77000,113500
10628,25512,,36500,145500,182000
10629,25512,2013-10-18,36500,97200,133700
10630,25512,,36500,152400,223100
10631,25512,,36500,146300,182800
10632,25512,2016-12-24,36500,146300,182800
10633,25512,2016-04-27,36500,65100,101600
10634,25512,,36500,84200,120700
10635,25512,2011-04-07,36500,84200,120700
10636,25512,,36500,233700,270200
10637,25512,2014-02-22,46200,99100,145300
10638,25512,2014-03-08,36500,93000,131500
