RentalID,PropertyID,ClientID,RentalPrice,RentalStartDate,RentalEndDate
17055,29665,28123,,2016-01-01,2016-01-20
17056,41262,45289,2992.43,2015-01-01,2014-12-17
17057,38566,40587,,2011-01-01,2010-12-29
17058,26434,39654,2364.1,2012-01-01,2012-01-25
17059,51501,10251,1948.41,2012-01-01,2012-01-05
17060,25534,14738,1181.59,2011-01-01,2010-12-28
17061,47430,25811,2069.69,2012-01-01,2011-12-05
17062,39808,49803,2883.94,2014-01-01,2014-01-30
17063,7475,46928,2608.81,2014-01-01,2014-01-12
17064,13003,8674,2071.48,2014-01-01,2014-01-20
17065,27164,41322,1589.82,2017-01-01,2016-12-31
17066,32409,46886,2320.09,2016-01-01,2016-01-24
17067,11377,7294,2970.51,2014-01-01,2013-12-18
17068,27439,29725,2041.96,2012-01-01,2011-12-06
17069,34506,48554,,2010-01-01,2010-01-27
17070,41365,32727,2894.24,2011-01-01,2011-01-12
17071,46074,19755,2863.97,2011-01-01,2011-01-23
17072,5524,45994,576.49,2013-01-01,2012-12-08
17073,3499,213,712.69,2014-01-01,2013-12-11
17074,34563,14773,699.56,2015-01-01,2014-12-14
17075,21205,41512,2491.11,2012-01-01,2011-12-21
17076,14238,25782,1031,2018-01-01,2018-01-21
17077,38635,24314,1354.5,2017-01-01,2017-01-29
17078,13445,13478,1477.44,2017-01-01,2017-01-17
17079,17738,2016,2583.89,2017-01-01,2017-01-16
17080,1738,6038,2258.76,2010-01-01,2010-01-20
17081,40002,14693,1339.61,2015-01-01,2014-12-28
17082,49075,6151,1752.29,2018-01-01,2017-12-22
17083,29506,8946,1610.02,2016-01-01,2015-12-20
17084,43744,22703,1666.35,2011-01-01,2010-12-07
17085,46297,18148,2467.03,2014-01-01,2014-01-23
17086,3585,33472,580.74,2015-01-01,2015-01-08
17087,21613,38110,2181.66,2012-01-01,2011-12-23
17088,50679,36183,2286.21,2012-01-01,2012-01-14
17089,27515,21568,1656.11,2017-01-01,2016-12-31
17090,2574,7152,549.84,2016-01-01,2016-01-06
17091,41806,15716,1692.15,2015-01-01,2015-01-03
17092,40713,36240,1820.75,2011-01-01,2011-01-09
17093,3222,26856,1921.78,2017-01-01,2016-12-05
17094,55600,22852,2888.13,2014-01-01,2013-12-03
17095,25845,45736,1819.2,2017-01-01,2016-12-05
17096,20849,41786,728.9,2013-01-01,2013-01-08
17097,52614,41164,1781.99,2013-01-01,2013-01-20
17098,11456,28189,2778.73,2014-01-01,2013-12-27
17099,8504,36133,2538.16,2011-01-01,2010-12-16
17100,21312,17310,922.68,2011-01-01,2010-12-13
17101,465,28283,2783.94,2015-01-01,2014-12-29
17102,31929,23063,1095.47,2015-01-01,2014-12-03
17103,14524,42254,830.87,2016-01-01,2015-12-25
17104,11962,20550,841.72,2010-01-01,2009-12-16
17105,41207,49129,2018.3,2016-01-01,2016-01-12
17106,5072,47622,1745.53,2015-01-01,2014-12-12
17107,32830,53448,1938.99,2012-01-01,2011-12-10
17108,50909,35283,2050.61,2014-01-01,2013-12-20
17109,1575,33658,2445.95,2017-01-01,2016-12-29
17110,34255,539,2987.17,2010-01-01,2009-12-28
17111,8295,51829,1072.03,2011-01-01,2011-01-07
17112,22866,21055,2451.14,2011-01-01,2010-12-26
17113,3228,19391,2637.08,2015-01-01,2015-01-16
17114,41791,13198,,2011-01-01,2010-12-28
17115,55838,6617,2220.06,2011-01-01,2010-12-19
17116,9434,16819,2820.91,2017-01-01,2016-12-05
17117,3611,49046,,2013-01-01,2012-12-08
17118,35056,20114,,2014-01-01,2014-01-27
17119,24907,12621,702.06,2014-01-01,2014-01-03
17120,33438,42583,2109.47,2012-01-01,2011-12-06
17121,45373,11101,1267.85,2016-01-01,2015-12-08
17122,5725,18663,2806.09,2011-01-01,2010-12-27
17123,6902,43780,1491.97,2010-01-01,2010-01-10
17124,27802,11538,618.11,2010-01-01,2010-01-05
17125,14692,36891,973.59,2011-01-01,2011-01-21
17126,45153,44547,,2013-01-01,2012-12-25
17127,52271,41938,1926.34,2013-01-01,2013-01-24
17128,8629,35694,2088.79,2011-01-01,2011-01-08
17129,1176,50179,895.68,2017-01-01,2016-12-21
17130,40364,14415,1345.85,2011-01-01,2011-01-09
17131,27090,42987,1798.59,2016-01-01,2015-12-04
17132,27523,26164,1264.31,2013-01-01,2012-12-14
17133,25453,9761,632.85,2013-01-01,2012-12-22
17134,29015,29933,2995.58,2017-01-01,2016-12-06
17135,45290,34342,,2011-01-01,2010-12-14
17136,3906,25885,2833.04,2017-01-01,2016-12-10
17137,54000,32044,2903.68,2015-01-01,2015-01-10
17138,24937,26229,1158.21,2011-01-01,2011-01-23
17139,16722,50906,2253.26,2013-01-01,2012-12-03
17140,39544,5244,1296.68,2012-01-01,2011-12-08
17141,51811,48383,2895.59,2014-01-01,2014-01-13
17142,54558,37650,2112.99,2015-01-01,2015-01-08
17143,30377,4087,1453.22,2013-01-01,2012-12-19
17144,26273,26616,1959.19,2013-01-01,2012-12-14
17145,43003,43289,1405.76,2017-01-01,2017-01-29
17146,37277,3488,1494.83,2010-01-01,2010-01-12
17147,52060,15919,2244.54,2017-01-01,2017-01-30
17148,23753,9120,2518.31,2012-01-01,2012-01-27
17149,21764,43598,1265.62,2016-01-01,2016-01-24
17150,52130,34620,1472.7,2014-01-01,2013-12-09
17151,23662,4176,2144.02,2012-01-01,2012-01-05
17152,35943,30144,918.76,2016-01-01,2015-12-27
17153,30134,35143,2944.22,2017-01-01,2016-12-06
17154,7418,30838,1711.17,2013-01-01,2012-12-20
17155,31805,28317,1756.13,2014-01-01,2013-12-24
17156,22317,28693,1986.87,2018-01-01,2017-12-18
17157,46140,18930,2140.2,2012-01-01,2012-01-31
17158,39609,42888,1161.96,2012-01-01,2011-12-10
17159,8788,41444,2179.57,2011-01-01,2010-12-16
17160,1195,52465,2013.58,2017-01-01,2016-12-23
17161,37558,19389,2752.59,2016-01-01,2016-01-19
17162,14112,29131,2002.33,2013-01-01,2012-12-29
17163,55817,32709,2848.71,2014-01-01,2013-12-20
17164,31789,7082,588.31,2016-01-01,2015-12-29
17165,38040,22802,1968.28,2012-01-01,2011-12-31
17166,18376,50582,2525.45,2016-01-01,2015-12-16
17167,30351,42793,2552.91,2014-01-01,2013-12-05
17168,17986,20422,1056.35,2015-01-01,2014-12-15
17169,9338,48958,,2011-01-01,2011-02-01
17170,35365,11864,2801.66,2016-01-01,2015-12-11
17171,28669,13755,807.39,2013-01-01,2012-12-10
17172,10142,19497,563.67,2010-01-01,2009-12-10
17173,43854,47232,1916.6,2016-01-01,2016-01-08
17174,10885,31544,2283.17,2013-01-01,2013-01-26
17175,21901,31323,982.89,2016-01-01,2015-12-18
17176,10188,1969,,2011-01-01,2010-12-28
17177,42143,32252,2952.24,2013-01-01,2012-12-19
17178,7850,44488,2651.51,2014-01-01,2014-01-14
17179,38615,20926,2008.47,2018-01-01,2017-12-21
17180,55843,30201,2124.48,2016-01-01,2016-01-21
17181,46999,22083,2976.09,2013-01-01,2012-12-06
17182,12199,29818,1946.56,2016-01-01,2016-01-12
17183,33409,12513,1157.98,2015-01-01,2015-01-08
17184,38535,33363,544.91,2012-01-01,2011-12-15
17185,41990,7973,2524.81,2015-01-01,2014-12-21
17186,56148,51555,1201.29,2015-01-01,2014-12-28
17187,46504,13164,2160.98,2011-01-01,2010-12-30
17188,18861,4845,2117.41,2011-01-01,2010-12-03
17189,15628,15246,528.57,2015-01-01,2015-01-02
17190,20157,45933,2534.89,2015-01-01,2014-12-11
17191,10568,34465,513.93,2016-01-01,2016-01-28
17192,27100,24662,2267.32,2018-01-01,2018-01-13
17193,50495,7996,,2014-01-01,2013-12-18
17194,12903,41399,2399.72,2014-01-01,2014-01-17
17195,15961,18421,1204.37,2011-01-01,2010-12-02
17196,45493,38439,2664.6,2013-01-01,2012-12-15
17197,10770,32540,2247.1,2017-01-01,2016-12-18
17198,43250,11793,2351.58,2018-01-01,2017-12-31
17199,10262,51612,2684.66,2012-01-01,2011-12-16
17200,42356,10955,2357.98,2017-01-01,2017-01-26
17201,13641,15480,2074.72,2011-01-01,2011-01-14
17202,34334,51394,2162.32,2011-01-01,2011-01-17
17203,33423,37718,2830.92,2016-01-01,2015-12-27
17204,27917,37532,777.07,2011-01-01,2011-01-22
17205,16504,2400,1591.19,2012-01-01,2011-12-13
17206,49133,1907,740.08,2012-01-01,2011-12-03
17207,22023,18803,,2015-01-01,2014-12-24
17208,38823,49364,647.96,2011-01-01,2010-12-02
17209,31148,23463,2216.71,2016-01-01,2015-12-18
17210,22495,15784,,2017-01-01,2016-12-05
17211,49390,1976,1473.86,2017-01-01,2016-12-07
17212,30980,48394,2797.84,2017-01-01,2017-01-21
17213,20292,25288,1644.12,2017-01-01,2016-12-30
17214,23027,45417,2553.18,2016-01-01,2015-12-11
17215,1902,25176,1654.65,2018-01-01,2018-01-25
17216,12112,51738,,2014-01-01,2014-01-24
17217,10075,2399,2211.67,2017-01-01,2016-12-04
17218,1124,13458,677.74,2017-01-01,2017-01-19
17219,50596,49150,1898.61,2013-01-01,2012-12-25
17220,29536,40458,,2012-01-01,2012-01-07
17221,38667,7944,2362.02,2010-01-01,2010-01-24
17222,20496,36519,,2013-01-01,2013-01-25
17223,1951,35129,2094.74,2017-01-01,2016-12-06
17224,35322,1694,2848.98,2017-01-01,2017-01-03
17225,31464,24771,1778.11,2015-01-01,2014-12-22
17226,30930,51883,1729.89,2016-01-01,2016-01-07
17227,11376,41317,1622.71,2016-01-01,2016-01-13
17228,28904,20470,2179.43,2014-01-01,2013-12-07
17229,51350,35423,1866.75,2011-01-01,2011-01-17
17230,5169,46755,2376.59,2011-01-01,2010-12-14
17231,28645,6254,598.54,2011-01-01,2010-12-26
17232,36829,20449,,2018-01-01,2017-12-18
17233,49179,14687,1240.91,2014-01-01,2013-12-14
17234,3393,6513,1035.38,2011-01-01,2011-01-07
17235,16204,17641,1189.15,2017-01-01,2017-01-01
17236,8898,22581,,2016-01-01,2015-12-03
17237,52871,22399,1748.86,2015-01-01,2015-01-12
17238,32134,4127,1769.47,2014-01-01,2013-12-07
17239,25859,24785,1855.65,2015-01-01,2015-01-06
17240,10175,20716,2233.65,2013-01-01,2013-01-26
17241,25799,48666,2431.63,2013-01-01,2012-12-16
17242,18939,43330,1346.32,2018-01-01,2018-01-20
17243,44235,28163,707.46,2013-01-01,2012-12-02
17244,43535,4875,2075.8,2013-01-01,2012-12-21
17245,6205,47028,1237.31,2016-01-01,2015-12-10
17246,32071,39076,,2012-01-01,2012-01-14
17247,10384,27140,2130.72,2012-01-01,2012-01-28
17248,33490,6667,2302.1,2015-01-01,2015-01-29
17249,33782,7476,929.09,2011-01-01,2010-12-05
17250,28163,2048,2368.15,2016-01-01,2016-01-23
17251,53187,48961,2742.24,2013-01-01,2013-01-05
17252,28959,49556,2822.68,2016-01-01,2015-12-09
17253,42925,21262,2487.3,2011-01-01,2010-12-02
17254,35623,11267,1782.04,2010-01-01,2010-01-27
17255,32561,7929,2778.35,2014-01-01,2013-12-09
17256,7489,42214,711.91,2012-01-01,2012-01-01
17257,17959,17482,513.56,2013-01-01,2012-12-27
17258,45483,25815,,2011-01-01,2011-01-28
17259,49444,34523,696.28,2017-01-01,2017-01-02
17260,46511,23063,2816.61,2015-01-01,2014-12-23
17261,42469,25334,2524.3,2013-01-01,2013-01-27
17262,10014,29064,2536.75,2014-01-01,2014-01-27
17263,2749,51957,2964.11,2017-01-01,2017-01-25
17264,18766,28046,1826.1,2012-01-01,2012-01-14
17265,52756,16899,2850.18,2016-01-01,2015-12-18
17266,17653,39852,2757.28,2011-01-01,2011-01-08
17267,40186,34268,1350.01,2017-01-01,2016-12-07
17268,40051,14936,2027.4,2011-01-01,2011-01-12
17269,673,43449,2311.34,2012-01-01,2012-01-29
17270,16245,24060,568.63,2012-01-01,2011-12-10
17271,15023,12765,2601.03,2011-01-01,2010-12-19
17272,25134,3463,756.92,2016-01-01,2015-12-29
17273,1798,15468,934.59,2014-01-01,2014-01-09
17274,51840,23251,,2017-01-01,2017-01-14
17275,44402,15152,,2010-01-01,2009-12-25
17276,20366,16752,,2016-01-01,2016-01-15
17277,53877,15434,1292,2010-01-01,2009-12-31
17278,20983,23587,1665.49,2016-01-01,2016-01-09
17279,53905,13919,581.28,2018-01-01,2017-12-23
17280,2487,6471,803.37,2014-01-01,2013-12-28
17281,13475,43763,1906.3,2014-01-01,2014-01-07
17282,47713,34115,1797.58,2018-01-01,2018-01-03
17283,56089,7525,2009.15,2018-01-01,2018-01-30
17284,38549,32331,963.94,2015-01-01,2014-12-21
17285,6406,17393,1302.71,2015-01-01,2015-01-26
17286,43021,10133,2091.16,2011-01-01,2011-01-24
17287,54959,14532,1355.25,2013-01-01,2012-12-30
17288,27777,29865,,2011-01-01,2010-12-06
17289,42626,5194,666.36,2014-01-01,2014-01-21
17290,12135,32843,2348.73,2013-01-01,2013-01-29
17291,17978,30678,1782.9,2018-01-01,2017-12-20
17292,42128,34388,2918.36,2011-01-01,2010-12-21
17293,11753,52746,1898.48,2018-01-01,2017-12-16
17294,52026,2209,2048.12,2014-01-01,2013-12-28
17295,17238,37103,1435.47,2010-01-01,2009-12-02
17296,50352,18843,2836.5,2011-01-01,2011-01-13
17297,48110,46493,2585.14,2013-01-01,2012-12-18
17298,42831,4866,772.6,2013-01-01,2012-12-03
17299,29363,45532,928.23,2013-01-01,2012-12-05
17300,3367,42389,1157.72,2012-01-01,2012-01-10
17301,23697,48933,1791.28,2011-01-01,2010-12-19
17302,15265,20717,678.88,2012-01-01,2012-01-21
17303,48109,14261,786.6,2017-01-01,2017-01-29
17304,47826,11885,2760.09,2016-01-01,2016-01-07
17305,9928,12420,519.69,2016-01-01,2016-01-11
17306,43223,11317,1362.22,2017-01-01,2017-01-24
17307,2080,21020,1927.61,2012-01-01,2012-01-29
17308,50859,37596,1113.74,2010-01-01,2010-01-26
17309,23756,21257,1619.34,2011-01-01,2010-12-15
17310,140,26589,2630.52,2011-01-01,2011-01-30
17311,49993,48143,,2016-01-01,2015-12-20
17312,54416,17394,893.72,2016-01-01,2015-12-30
17313,24607,39705,618.49,2015-01-01,2014-12-05
17314,26467,33897,2622.6,2017-01-01,2016-12-16
17315,40461,39190,2381.92,2013-01-01,2013-01-04
17316,15120,34020,1830.27,2016-01-01,2015-12-25
17317,22798,21858,2572.06,2014-01-01,2013-12-28
17318,30515,34042,1160.56,2012-01-01,2012-01-23
17319,45339,25405,910.69,2015-01-01,2014-12-26
17320,45107,12226,1825.89,2016-01-01,2015-12-14
17321,52025,5278,1598.44,2017-01-01,2016-12-13
17322,41621,19210,740.15,2011-01-01,2011-01-21
17323,12248,808,525.07,2017-01-01,2017-01-11
17324,8639,32647,1694.48,2011-01-01,2010-12-09
17325,19729,51769,2119.88,2012-01-01,2012-01-10
17326,17749,29515,2389.86,2018-01-01,2017-12-19
17327,34587,50704,926.9,2015-01-01,2014-12-23
17328,33752,30730,729.15,2016-01-01,2016-01-22
17329,50865,15398,1347.02,2014-01-01,2013-12-20
17330,44887,25722,796.92,2016-01-01,2016-01-04
17331,2123,20451,723.92,2011-01-01,2010-12-21
17332,56245,31619,1032.42,2014-01-01,2014-01-10
17333,37263,22959,1165.63,2014-01-01,2013-12-22
17334,857,31411,1560.17,2017-01-01,2017-01-28
17335,11688,9068,904.95,2016-01-01,2016-01-27
17336,12442,40335,2390.31,2014-01-01,2014-01-05
17337,12366,33071,2422.35,2016-01-01,2015-12-16
17338,51582,36943,2940.19,2016-01-01,2015-12-26
17339,22938,4724,,2015-01-01,2015-01-29
17340,51813,1671,827.01,2017-01-01,2017-01-17
17341,34590,35469,1357.1,2016-01-01,2015-12-29
17342,7318,14775,1778.2,2012-01-01,2012-01-08
17343,43010,28345,751.64,2013-01-01,2012-12-03
17344,227,37683,1557.38,2014-01-01,2014-01-06
17345,39258,52641,2230.34,2011-01-01,2011-01-11
17346,45237,31522,2595.12,2010-01-01,2009-12-05
17347,45813,5924,1123.43,2011-01-01,2011-01-04
17348,17197,9581,2541.38,2010-01-01,2010-01-09
17349,47043,34295,2895.46,2012-01-01,2012-01-27
17350,23845,48920,2623.92,2018-01-01,2017-12-28
17351,28753,8328,2586.07,2013-01-01,2012-12-29
17352,11332,28320,1780.36,2011-01-01,2011-01-19
17353,54527,16849,2314.71,2017-01-01,2016-12-25
17354,28720,20714,652.83,2013-01-01,2012-12-24
17355,53952,27725,904.55,2014-01-01,2013-12-23
17356,6496,13425,1070.94,2016-01-01,2016-01-06
17357,33553,41424,2319.05,2017-01-01,2016-12-05
17358,35079,25232,1185.37,2016-01-01,2015-12-13
17359,32129,23528,,2016-01-01,2016-01-14
17360,25046,37929,,2014-01-01,2014-01-11
17361,5792,10675,1555.89,2016-01-01,2016-02-01
17362,23249,30369,1333.42,2013-01-01,2012-12-03
17363,47318,26839,2901.59,2018-01-01,2018-01-16
17364,53669,42428,2555.19,2016-01-01,2015-12-16
17365,26645,49623,2040.98,2018-01-01,2017-12-24
17366,9710,4277,1557.59,2015-01-01,2015-01-13
17367,19257,9661,2167.21,2013-01-01,2012-12-11
17368,23035,7027,2927.39,2017-01-01,2016-12-27
17369,23372,32773,1940.16,2012-01-01,2012-01-17
17370,32926,32862,2932.45,2013-01-01,2013-01-21
17371,28033,17949,1822.79,2015-01-01,2015-01-23
17372,27961,30792,2511.42,2011-01-01,2010-12-15
17373,7541,52539,2320.32,2013-01-01,2013-01-15
17374,47427,52537,2645.86,2016-01-01,2016-01-20
17375,19692,14602,802.84,2014-01-01,2014-01-06
17376,53019,43278,1197.01,2017-01-01,2016-12-06
17377,50305,23450,2954.74,2014-01-01,2013-12-23
17378,15385,3207,2267.06,2015-01-01,2014-12-24
17379,13477,34135,1457.5,2017-01-01,2017-01-21
17380,52696,51539,1448.85,2015-01-01,2015-02-01
17381,9659,49718,1650.24,2012-01-01,2011-12-14
17382,31614,10823,2632.24,2011-01-01,2011-01-02
17383,12924,6548,1889.89,2011-01-01,2010-12-25
17384,53346,21316,1012.02,2016-01-01,2015-12-22
17385,13772,4019,930.72,2013-01-01,2012-12-18
17386,2077,2557,2688.06,2014-01-01,2014-01-27
17387,36696,11524,2121.29,2013-01-01,2013-01-25
17388,26036,7502,2427.09,2014-01-01,2014-01-25
17389,3364,6046,1669.36,2012-01-01,2012-01-16
17390,40419,1234,2820.99,2013-01-01,2012-12-07
17391,53195,13003,1677,2017-01-01,2016-12-27
17392,53038,45078,998.43,2012-01-01,2012-01-19
17393,11300,19756,1016,2015-01-01,2014-12-03
17394,26920,52487,2912.02,2012-01-01,2012-01-30
17395,56127,30194,2097.79,2012-01-01,2011-12-19
17396,33822,12423,2730.89,2016-01-01,2015-12-12
17397,24149,38908,823.49,2013-01-01,2012-12-10
17398,2053,22297,1426.15,2012-01-01,2012-01-12
17399,9246,2209,,2017-01-01,2016-12-10
17400,30259,26708,,2011-01-01,2011-01-27
17401,47384,5552,2722.81,2011-01-01,2010-12-17
17402,32214,44195,1252.34,2014-01-01,2014-01-24
17403,50840,13746,,2014-01-01,2013-12-05
17404,31571,24750,564.86,2014-01-01,2014-01-16
17405,50683,50885,2784.18,2015-01-01,2014-12-20
17406,24783,37794,2819.19,2017-01-01,2017-01-03
17407,17802,51133,721.93,2018-01-01,2017-12-11
17408,43006,2216,2032.28,2014-01-01,2014-01-14
17409,46536,44278,2113.17,2014-01-01,2013-12-09
17410,39405,36176,2794.07,2011-01-01,2010-12-09
17411,25494,2942,1459.67,2016-01-01,2016-01-16
17412,790,50895,1740.73,2016-01-01,2015-12-18
17413,39319,35676,2947.15,2014-01-01,2013-12-06
17414,33296,32633,1501.79,2011-01-01,2011-01-30
17415,8436,32683,562.82,2011-01-01,2011-01-26
17416,43160,7828,1477.47,2011-01-01,2011-01-01
17417,1153,48863,2232.37,2015-01-01,2015-01-19
17418,39694,21913,935.04,2018-01-01,2018-01-16
17419,272,31640,535.49,2011-01-01,2010-12-28
17420,11120,6323,501.88,2017-01-01,2017-01-26
17421,50060,53510,2789.8,2018-01-01,2017-12-28
17422,29878,53538,2263.59,2011-01-01,2011-01-23
17423,17035,12542,2974.12,2013-01-01,2012-12-18
17424,32209,48992,2991.69,2012-01-01,2011-12-29
17425,11697,31722,2595.49,2017-01-01,2016-12-29
17426,29916,5736,568.6,2017-01-01,2016-12-22
17427,52881,11985,2922.95,2018-01-01,2018-01-24
17428,31138,41450,2946.59,2013-01-01,2012-12-31
17429,2732,49069,933.08,2011-01-01,2010-12-16
17430,47959,12250,666.38,2015-01-01,2014-12-03
17431,10532,29900,665.34,2014-01-01,2013-12-17
17432,31340,49144,2509.45,2015-01-01,2014-12-17
17433,47582,16878,2583.35,2012-01-01,2012-01-30
17434,2498,19497,2258.18,2016-01-01,2015-12-08
17435,32167,41811,1265.16,2015-01-01,2014-12-07
17436,30441,24694,2762.96,2010-01-01,2009-12-06
17437,23456,27643,1805.2,2015-01-01,2014-12-18
17438,15974,15087,1806.76,2014-01-01,2013-12-17
17439,815,4378,2407.4,2010-01-01,2010-01-25
17440,55385,7262,1980.66,2016-01-01,2016-02-01
17441,14482,8540,2855.87,2014-01-01,2014-01-19
17442,18460,15172,1882.53,2012-01-01,2011-12-15
17443,43859,48205,2966.73,2016-01-01,2015-12-13
17444,27864,48084,1497.42,2011-01-01,2010-12-29
17445,6418,10957,2839.37,2014-01-01,2014-01-04
17446,33589,15120,2964.86,2012-01-01,2011-12-29
17447,44734,45435,1019.16,2013-01-01,2013-01-23
17448,22365,49182,2106.28,2014-01-01,2013-12-15
17449,55555,32204,2651.99,2010-01-01,2009-12-14
17450,18790,30514,1428.27,2018-01-01,2018-01-23
17451,36705,24762,2806.93,2013-01-01,2013-01-16
17452,41965,39365,1025.14,2016-01-01,2015-12-22
17453,50405,7423,868.67,2013-01-01,2013-01-17
17454,19969,14429,2947.54,2013-01-01,2013-01-09
17455,36719,26420,522.67,2013-01-01,2013-01-29
17456,18453,27921,2462.72,2015-01-01,2014-12-24
17457,25469,15927,2922.62,2018-01-01,2017-12-25
17458,36954,1754,,2014-01-01,2013-12-10
17459,20851,45430,2234.49,2017-01-01,2017-01-16
17460,23733,7999,1288.41,2012-01-01,2012-01-23
17461,25111,37381,,2010-01-01,2010-01-17
17462,14170,48953,968.28,2016-01-01,2016-01-30
17463,39568,50587,,2014-01-01,2013-12-27
17464,22343,52769,1576.17,2016-01-01,2015-12-09
17465,54486,21013,808.69,2012-01-01,2012-01-11
17466,46467,20824,2429.74,2017-01-01,2016-12-23
17467,12763,29889,2369.52,2013-01-01,2013-01-24
17468,649,2994,1104.04,2013-01-01,2012-12-18
17469,43957,43883,2143.02,2013-01-01,2013-01-28
17470,564,2052,2074.58,2017-01-01,2017-01-03
17471,39931,5985,2006.82,2018-01-01,2018-01-09
17472,25003,16580,2710.47,2015-01-01,2014-12-20
17473,37047,23011,1183.81,2013-01-01,2013-01-06
17474,13891,14174,,2013-01-01,2012-12-14
17475,7540,8117,,2014-01-01,2014-01-05
17476,42991,2842,2471.14,2015-01-01,2014-12-09
17477,36448,41579,1821.15,2012-01-01,2012-01-27
17478,45594,6449,1088.24,2014-01-01,2014-01-14
17479,55478,46792,2687.94,2014-01-01,2013-12-07
17480,47360,35931,1832.87,2015-01-01,2015-01-31
17481,33215,44094,2027.96,2013-01-01,2012-12-09
17482,34422,7813,2040.56,2017-01-01,2017-01-23
17483,9345,37123,,2011-01-01,2010-12-21
17484,27180,23483,2749.82,2017-01-01,2016-12-12
17485,30332,26787,925.05,2013-01-01,2012-12-10
17486,29854,22924,1356.69,2018-01-01,2017-12-20
17487,53680,25519,2529.91,2014-01-01,2014-01-20
17488,23035,39175,2512.81,2012-01-01,2011-12-13
