SaleID,PropertyID,ClientID,AgentID,SalePrice,SaleDate,CommissionPercentage,TotalCommission
14385,37858,9006,22132,218000,2014-06-30,93.02,1993.72
14386,50573,26196,37403,260000,2016-07-01,46.09,4120.53
14387,24861,44004,28748,222000,2014-10-17,35.89,
14388,37176,33547,18304,220000,2014-04-15,60.4,8533.27
14389,23658,20774,25289,226000,2013-09-16,86.71,11340.54
14390,41555,21742,39147,155000,2013-04-10,38.41,13859.91
14391,39723,619,24640,193800,2015-04-08,30.47,6120.11
14392,12948,27815,8680,210000,2014-06-24,55.95,12182.2
14393,24268,38259,46120,265000,2016-07-01,42.66,11782.74
14394,45966,44456,33527,200000,2014-02-21,46.36,1961.9
14395,45921,25626,46644,250000,2016-04-27,16.38,13409.36
14396,17438,29477,15176,220000,2015-12-14,,
14397,3389,14458,51649,225000,2014-10-20,55.74,8791.72
14398,15751,883,33910,267500,2015-01-15,45.72,
14399,32124,21967,5291,270000,2015-06-01,31.84,11687.8
14400,2204,11134,34166,230350,2015-03-20,33.31,12452.63
14401,32843,45761,37421,154900,2013-11-11,24.47,
14402,31649,40081,22136,189900,2014-04-22,62.08,6714.95
14403,49197,26557,5751,224000,2014-12-08,46.17,6864.91
14404,18333,51466,41155,215000,2014-06-30,53.19,14325.73
14405,19518,49949,25860,204900,2015-07-31,78.3,3524.99
14406,51282,27970,49454,245500,2014-08-05,52.46,4904.63
14407,10757,48204,19674,229900,2014-07-22,83.01,8014.71
14408,29814,20957,40387,248000,2015-06-04,5.7,3571.1
14409,29171,28915,32432,208500,2014-04-08,18.2,2839.51
14410,5892,24083,13313,324500,2016-06-06,68.25,2537.22
14411,55562,6921,52242,330000,2016-06-04,90.56,12541.53
14412,37478,11375,6268,330000,2016-06-04,44.02,6051.17
14413,253,15725,46804,340000,2015-07-01,56.53,509.1
14414,39312,30929,36884,168900,2014-04-25,73.28,13164.64
14415,43963,20202,40640,221500,2014-05-09,82.48,2366.38
14416,9842,28494,517,255000,2016-06-07,51.62,11627.04
14417,14698,37957,45351,265000,2014-09-17,,10815.42
14418,26757,29101,36622,325000,2016-09-30,96.83,4668.14
14419,8483,25200,39921,220000,2015-01-30,67.31,457.96
14420,22012,26361,39553,186500,2014-09-12,12.43,7016.23
14421,29633,49783,8195,276500,2014-10-03,19.81,3125.31
14422,50803,32161,52127,209500,2015-04-06,49.72,2830.14
14423,5804,5640,16116,188000,2013-07-18,90.66,9078.8
14424,2495,44818,7360,266000,2016-10-21,8.96,4990.77
14425,53433,13546,5147,220000,2013-06-27,60.26,2879.52
14426,43639,51536,35910,274900,2015-05-18,23.39,6486.37
14427,9433,53579,6125,277000,2015-05-28,4.44,4009.63
14428,48957,53492,28422,215000,2014-10-17,6.22,
14429,45623,21294,52075,159900,2013-05-30,52.43,5363.25
14430,13906,27399,11113,280000,2014-11-03,96.15,7816.05
14431,45230,7075,7153,335000,2016-03-31,66.09,5367
14432,15242,9145,36256,225000,2014-11-13,24.39,12907.6
14433,50615,13345,23374,260000,2014-07-03,63.11,10560.25
14434,23376,26480,33633,215000,2015-07-15,50.03,10045.31
14435,39601,991,48221,265000,2015-03-25,47.57,
14436,53855,49717,18930,265000,2014-10-23,60.63,3962.17
14437,6677,6620,52143,215000,2014-03-31,21.66,6804.52
14438,46847,21737,6200,253000,2014-06-24,58.01,6009.68
14439,10121,18977,38000,194000,2013-08-01,98.34,6514.8
14440,41168,5233,23461,162400,2013-08-28,26.17,12533.04
14441,18306,21282,13855,225000,2015-12-18,47.34,9365.86
14442,22229,4431,46465,260000,2015-02-02,72.64,12705.74
14443,47193,36800,26216,220400,2014-11-21,10.3,2331.02
14444,30922,49093,9323,304000,2016-09-26,28.1,6251.1
14445,2950,2296,8426,277900,2015-07-14,8.14,5318.53
14446,52827,4381,4876,242000,2013-08-02,36.17,9168.47
14447,27418,25532,42581,235000,2013-05-31,67.38,14407.86
14448,43690,25275,14414,210500,2014-10-28,36.69,13732.62
14449,23896,16389,4839,307500,2014-06-12,,12564.23
14450,17391,52708,2554,307500,2014-06-13,0.01,
14451,4734,12992,27425,103450,2013-07-01,60.27,7832.77
14452,24918,44226,47875,112900,2013-10-14,6.04,13674.73
14453,12471,50788,5054,129000,2014-06-02,82.46,2253.6
14454,13323,11404,23281,91685,2016-06-24,41.82,4888.08
14455,3699,5697,22721,152000,2015-05-28,75.81,1635.76
14456,13719,28399,35554,160000,2016-04-18,81.63,6862.53
14457,10321,429,16387,151900,2015-03-09,36.54,12413.77
14458,18755,35289,15555,153900,2015-06-26,91.94,11895.89
14459,47796,6571,24643,104000,2014-10-15,66.98,7201.92
14460,42432,26934,8025,152900,2015-04-13,59.24,11091.6
14461,48983,23320,8510,134900,2014-06-27,68.88,2121.09
14462,20568,41889,22580,174000,2015-12-17,92.51,
14463,47729,986,35115,125000,2014-03-28,98.93,13052.48
14464,44412,31957,18022,168500,2015-07-20,82.42,2214.31
14465,35591,22065,17601,171000,2016-02-01,,8089.44
14466,47182,45590,20313,140000,2014-08-26,93.48,12511.22
14467,19195,34264,25748,104000,2013-08-19,60.2,1466.29
14468,9867,11998,55161,130000,2015-03-05,63.41,9111.4
14469,28864,38985,47059,253500,2015-10-15,51.08,13231.35
14470,43791,6552,39897,226000,2015-04-23,8.15,7531.65
14471,5539,16825,15966,101000,2013-03-15,25.56,10525.3
14472,39902,1267,17556,275000,2016-04-12,93.05,2761.91
14473,38770,46940,51314,265000,2016-06-07,56.9,14611.92
14474,3952,34050,43918,243000,2015-10-08,11.9,11574.87
14475,53225,52572,40798,155000,2015-10-01,29.3,1110.85
14476,49700,34575,1508,147000,2015-02-25,32.75,8021.71
14477,49537,13753,20960,189000,2015-03-20,38.83,3626.3
14478,32175,38876,4314,246000,2015-08-12,64.55,14932.32
14479,26985,15659,27416,149900,2015-05-21,30.12,13940.72
14480,16362,38535,35386,265000,2016-06-14,92.16,2937.75
14481,22789,22924,27211,112500,2016-07-22,46.72,3315.39
14482,48116,51357,15148,177500,2016-03-31,42.63,
14483,47499,31338,26002,159200,2015-05-08,26.63,11327.22
14484,47033,10115,18983,219000,2016-08-23,41.86,8262.97
14485,25346,35102,42900,210000,2016-09-06,70.28,4755.43
14486,2813,51443,20513,237500,2015-08-06,86.81,12910.47
14487,47446,26811,3593,127500,2013-06-04,84.74,12348.1
14488,684,29942,44754,145000,2014-10-24,74.45,12406.56
14489,3815,10863,10190,135000,2014-09-12,1.81,2739.72
14490,23823,12129,49119,220500,2015-10-09,53.61,6453.01
14491,31616,50345,42913,247000,2016-04-20,62.15,124.04
14492,19138,18878,21035,145000,2015-06-16,18.96,8919.28
14493,25008,19647,46198,190000,2014-12-30,21.31,8602.14
14494,28511,44654,54238,140000,2015-01-19,74.92,9232.69
14495,52220,16966,14123,174100,2015-04-29,56.43,
14496,49202,19252,32799,107000,2013-07-12,88.81,10495.84
14497,43006,23344,46272,165000,2015-07-13,43.79,9186.6
14498,40152,26659,52451,204300,2015-02-20,33.52,9453.03
14499,31439,41863,36435,138000,2014-10-27,50.89,7266.93
14500,43860,2895,47421,215000,2016-08-26,,2173.92
14501,45040,4344,35188,199000,2016-06-23,79.52,4901.21
14502,14799,30362,25584,242500,2015-12-15,76.14,13800.39
14503,3911,51274,11173,129000,2013-07-30,64.23,11842.4
14504,22035,1301,12730,245000,2015-12-07,48.1,10734.37
14505,25292,1075,20739,147000,2014-03-10,46.36,10476
14506,24240,15328,26170,83000,2013-07-26,3.38,13982.48
14507,5950,196,1704,215000,2016-02-17,81.19,5732.74
14508,4895,8053,55991,211000,2015-06-10,58.22,14839.85
14509,55196,46458,46900,143000,2014-12-05,,4414.25
14510,10380,12827,17306,119500,2014-03-24,20.27,12902.51
14511,25061,41026,38556,99500,2013-05-22,61.79,3398.18
14512,53726,33835,13303,133300,2014-12-19,58.19,4847.51
14513,10409,44908,47064,125000,2014-09-12,,1800.43
14514,10829,13968,8563,195000,2014-12-29,63.18,10011.41
14515,127,3980,17237,216000,2015-12-11,35.88,13550.79
14516,38070,25461,34932,140000,2014-10-29,58.18,2390.41
14517,7583,33788,38076,148000,2015-09-11,60.93,10218.67
14518,1539,21587,22355,101000,2013-07-15,31.54,387.84
14519,15520,48321,6324,195000,2016-04-22,63.56,5355.81
14520,13527,52891,38624,164000,2016-03-07,84.63,7526.12
14521,10023,39306,44001,220000,2016-08-04,73.54,7227.87
14522,3610,41144,21101,148000,2015-04-10,34.22,14087.61
14523,36342,22095,13531,152000,2015-04-24,75.14,9892.03
14524,523,29939,2491,133000,2014-05-12,40.28,4541.22
14525,28543,1736,5519,150000,2015-03-06,76.37,11124.8
14526,15864,53559,44191,150000,2016-01-27,37.1,4025.61
14527,4423,1106,54523,135000,2014-10-31,66.12,14388.1
14528,37707,31099,51625,214000,2016-08-19,40.05,9034.67
14529,55240,33466,39982,144900,2014-10-31,90.8,13049.96
14530,20724,25036,29706,227500,2016-06-30,65.67,1511.47
14531,40149,7255,44889,199000,2016-08-31,89.32,13487.84
14532,4219,9950,44288,168500,2015-07-31,2.75,10350.02
14533,7044,42782,22543,112000,2014-01-08,,6455.61
14534,3901,21518,30981,150000,2015-10-07,5.31,13451.99
14535,46778,1825,2534,227900,2016-10-04,35.33,5505.18
14536,15943,22417,40146,800000,2015-01-28,82.05,56.65
14537,17498,14351,53960,350000,2015-05-08,,4394.35
14538,7376,4292,6760,372900,2015-10-22,,11859.14
14539,21515,52904,30893,435000,2014-02-18,54.32,901.57
14540,28664,14429,15951,503000,2015-07-31,30.99,
14541,17715,50848,55276,260000,2015-12-08,38.52,9885.76
14542,43358,37786,18714,332000,2016-09-15,5.67,6361.61
14543,56461,31329,44,225000,2016-06-07,50.57,7748.61
14544,17548,1351,6384,185000,2014-12-02,45.36,6197.53
14545,28701,9288,10240,142000,2013-05-09,96.1,13850.15
14546,29942,20439,8597,159900,2014-02-27,83.98,5276.02
14547,15370,15918,28884,222000,2016-01-15,51.44,7238.93
14548,12601,52828,5272,320000,2015-08-21,43.08,
14549,2353,25397,32892,225000,2014-09-17,94.2,
14550,21320,24870,50915,249999,2016-04-05,13.04,
14551,12623,51985,30753,238232,2014-06-11,79.7,
14552,1015,27810,45819,171000,2014-03-21,77.78,14258.94
14553,14370,36056,8855,221000,2016-08-16,37.48,5738.02
14554,33355,41414,22213,230000,2016-05-18,86.23,12412.48
14555,53032,44551,14080,170000,2014-01-31,85.85,13771.45
14556,17053,10127,18914,215000,2015-07-22,51.42,9874.62
14557,13673,19352,43288,532000,2016-03-07,84.29,9854.39
14558,12304,4960,46605,265000,2014-11-10,3.81,10965.65
14559,15939,53753,1703,396000,2014-06-03,49.36,1800.27
14560,41804,14174,53459,203500,2014-12-16,52.24,
14561,9033,48143,24547,198000,2014-10-17,76.72,12904.14
14562,40339,31005,31983,170000,2014-04-17,6.22,13917.62
14563,14367,25998,47588,225000,2016-03-25,14.85,10795.65
14564,51701,31217,677,222000,2015-06-22,69.19,9370.72
14565,4776,13635,18223,171000,2014-07-11,92.27,14517.7
14566,5992,39324,14670,159000,2013-04-30,65.29,9515.14
14567,46865,4022,30580,232000,2015-11-17,54.62,9927
14568,15707,18728,50282,205310,2015-01-09,44.32,4166.68
14569,18952,20328,6643,200000,2013-10-30,97.51,1039.75
14570,12400,47626,26981,250000,2014-08-15,,2234.33
14571,41796,39114,38198,264000,2015-03-31,90.4,5204.94
14572,6812,53193,48806,200000,2013-04-19,68.61,7862.28
14573,37706,4984,55683,292000,2015-03-16,4.33,14492.06
14574,5220,53159,18752,247000,2014-04-30,29.5,11651.91
14575,22398,42283,11077,252000,2016-05-11,90.63,2455.66
14576,31014,12241,56315,227000,2014-07-29,14.58,6553.32
14577,26341,7553,44043,250000,2016-08-05,26.26,1953.15
14578,29884,32983,22881,650000,2014-09-12,27.72,7398.7
14579,24824,17406,30669,147200,2013-05-01,12.91,10330.96
14580,25672,823,10662,147200,2013-05-01,29.99,7186.88
14581,43933,46199,18971,274900,2013-08-23,60.38,1908.94
14582,5000,41852,44177,330000,2016-10-21,88.43,10353.11
14583,47568,9606,28641,331000,2015-12-07,62.17,11471.62
14584,48383,49146,43674,325000,2016-08-19,50.68,1351.38
14585,31047,45685,25109,305000,2015-02-13,89.19,3845.92
14586,17985,36313,5952,269000,2014-07-28,12.15,14359.79
14587,8147,30305,17760,390000,2014-07-21,42.61,7851.14
14588,16853,16301,26081,211000,2015-03-27,50.98,11672.1
14589,10537,39457,24585,640000,2013-04-30,81.67,3647.92
14590,539,28898,40601,529000,2013-09-26,34.79,11144.1
14591,4785,15124,44146,585000,2015-05-22,93.5,9730.85
14592,2118,16654,54437,868000,2016-04-01,96.82,1440.61
14593,34059,10352,39150,500000,2016-04-04,38.93,463.83
14594,5988,13037,52221,500000,2016-04-04,34.84,12942.92
14595,12517,35299,28447,433000,2014-04-29,49.59,5159.23
14596,7002,1534,23406,349900,2013-08-08,62.15,13743.38
14597,39368,51286,50837,720000,2015-09-18,43.75,13120.65
14598,41976,17881,21358,511050,2016-01-14,58.72,3110.46
14599,25810,37226,37229,265000,2016-02-12,,8933.89
14600,18441,20788,39238,230000,2015-04-24,48.63,2728.84
14601,13802,53217,18927,205000,2013-08-19,55.74,13662.02
14602,35591,17070,25110,465000,2014-11-10,32.97,11717.31
14603,21439,49617,28011,398500,2013-04-29,12.15,6016.28
14604,1221,9346,16867,175000,2013-09-04,28.8,13786.52
14605,41268,7079,20616,17500,2014-05-05,79.92,3428.17
14606,42982,43970,38882,150000,2013-12-04,75.57,2123.37
14607,41258,3670,22894,495000,2013-12-30,93.01,12227.03
14608,43067,29009,44194,380000,2015-08-20,82.44,9711.73
14609,18830,51761,18367,525000,2016-02-26,97.62,1518.4
14610,18288,8721,23360,415000,2014-07-01,66.95,747.94
14611,46644,49355,47417,250000,2014-07-30,93.88,6309.18
14612,23822,28606,33229,424900,2013-05-03,97.97,10289.56
14613,36635,16481,55066,233500,2015-06-02,70.58,5285.16
14614,858,51296,36937,325000,2016-08-15,11.84,400.86
14615,14543,25101,11071,168000,2014-06-09,85.42,4907.39
14616,55567,34345,47485,417000,2015-05-15,24.84,978.93
14617,44065,42346,18254,265000,2014-06-18,36.8,3865.72
14618,24112,6087,45512,573000,2015-10-02,17.22,6977.35
14619,37502,1429,12452,558000,2015-08-14,88.78,374.41
14620,10983,20763,43293,182500,2014-06-30,10.26,12344.43
14621,55905,36923,29576,235000,2015-06-08,81.99,4314.82
14622,15546,48084,7669,393000,2014-11-24,7.62,
14623,28251,21109,44182,532000,2015-12-16,62.95,10010.75
14624,15417,8998,35649,594000,2016-04-22,76.35,255.25
14625,49524,27128,43912,492500,2016-06-03,0.24,1262.97
14626,34760,51310,52950,390000,2015-12-10,40.57,913.07
14627,11454,14287,5596,281993,2013-01-24,80.59,9940.21
14628,30992,23392,11936,375000,2016-06-24,12.77,3416.1
14629,53880,52376,968,210000,2014-03-18,52.65,3312.29
14630,54667,53433,4961,180000,2013-10-04,59.62,1238.08
14631,47658,27723,55784,223000,2014-01-31,58.93,
14632,55672,46900,30471,454774,2015-04-23,74.26,9412.55
14633,12551,40330,27227,375000,2013-10-11,76.78,13878.11
14634,1433,49840,34750,150000,2013-08-06,27.28,
14635,17702,5318,29598,265000,2014-10-16,8.38,9608.34
14636,24019,46398,4913,208500,2015-08-14,13.03,657.02
14637,49029,41057,40244,625000,2016-06-29,23.65,2681.48
14638,50817,50597,45976,412500,2013-05-30,96.65,6870.65
14639,9668,10294,13108,300000,2014-06-23,81.38,2321.06
14640,46996,35996,53898,508500,2013-12-31,69.93,2517.98
14641,26998,53434,36325,277000,2016-03-18,41.72,13650.07
14642,21605,31644,9411,310000,2015-03-31,55.51,
14643,56223,34447,43507,140000,2013-02-28,37.75,
14644,763,36105,33914,140000,2013-02-28,0.96,11538.95
14645,52419,28123,6220,110000,2013-05-28,19.61,3344.36
14646,43866,12192,41576,375500,2014-02-06,37.99,3136.74
14647,1410,10988,13070,310000,2015-04-08,14.41,1904.03
14648,16916,25988,40685,185000,2015-12-09,82.99,69.47
14649,17151,49561,8697,369000,2014-08-01,86.97,1038.2
14650,50153,592,29327,270000,2013-04-12,43.56,12038.59
14651,39346,13856,51342,175000,2013-04-12,18.91,7830.85
14652,14134,13254,14560,237000,2013-06-06,9.19,5335.15
14653,12609,29239,26097,250000,2013-07-31,10.86,4838.84
14654,54712,53761,23430,205000,2013-05-20,97.72,14664.9
14655,33245,49666,41124,238500,2013-08-29,18.47,13493.21
14656,22058,45274,39598,800000,2014-05-22,79.24,7519
14657,21181,33641,48110,470000,2015-11-13,48.52,5050.26
14658,34871,10211,14012,730000,2014-08-15,56.3,3638.49
14659,30124,16436,43049,784000,2016-04-06,86.14,14158.66
14660,13183,24403,40413,240000,2014-08-15,9.9,4367.32
14661,40246,49201,51578,210000,2013-05-31,39.6,4870.72
14662,30794,28356,14784,190000,2014-10-24,52.18,6919.61
14663,10217,826,36629,272000,2016-10-21,62.26,2254.97
14664,25153,3946,22865,179000,2013-06-04,60.62,10555.61
14665,42881,4944,10677,237000,2014-11-18,88.13,14610.3
14666,55438,46235,37750,265000,2014-08-21,58.75,9961.09
14667,51852,952,16171,266500,2016-07-18,95.22,4932.65
14668,11156,23710,22723,295000,2015-04-22,31.77,9566.25
14669,25168,49373,16536,229000,2013-07-24,10.64,
14670,22494,24768,10999,227500,2014-08-28,47.75,
14671,11556,49102,11204,175950,2013-08-09,20.53,11293.31
14672,25342,16989,40660,235000,2016-08-09,14.93,14240.37
14673,43937,40639,28238,205000,2013-09-16,50.8,12132.57
14674,35479,46646,12599,274000,2013-07-19,59.35,10681.66
14675,45645,29132,16869,292000,2015-07-01,55.15,3654.13
14676,5003,35326,55631,218000,2013-05-24,,8300.92
14677,14726,27823,40608,300000,2014-09-30,57.57,1543.8
14678,15909,51357,42123,352900,2016-10-05,44.19,7307.53
14679,48700,4608,1320,280000,2015-05-28,11.03,6407.4
14680,11861,9747,18132,287500,2016-02-25,89.46,14029.95
14681,54334,10094,1692,210000,2014-03-27,89.65,11066.03
14682,53662,7959,26409,267500,2016-06-30,31.74,2926.14
14683,50006,28509,36857,135000,2015-06-04,40.65,10783.05
14684,49630,3531,15815,251000,2014-06-25,80.76,8258.44
14685,34433,12543,53170,265000,2016-08-12,57.47,11808.63
14686,31024,29539,48755,360000,2014-02-28,4.94,14511.92
14687,50272,20727,42754,150000,2013-09-10,25.21,13735.06
14688,48845,7538,44279,400000,2014-08-14,25.65,12054.42
14689,121,42786,2276,150000,2013-09-10,31.48,5707.78
14690,49897,15292,34341,400000,2014-05-09,62.7,
14691,1909,44740,12560,352000,2014-06-13,,11462.5
14692,48131,10067,17925,470000,2016-07-07,59.13,5676.26
14693,18977,49914,33038,305000,2014-06-25,49.39,6467.68
14694,13097,49431,7504,353500,2016-05-16,4.84,14396.66
14695,17273,29337,37764,352000,2014-04-25,34.95,13831.26
14696,52680,29867,38912,449900,2015-05-14,91.09,3717.97
14697,62,20684,22909,449900,2015-03-06,96.13,12867.04
14698,52312,16476,9590,250000,2014-07-30,67.04,3930.94
14699,15924,32703,2997,390000,2015-07-09,85.97,5827.23
14700,33528,6579,53726,250000,2014-07-30,54.32,
14701,8301,49590,38046,390000,2015-08-21,85.39,9739.76
14702,38462,50721,5840,182500,2014-06-30,2.76,10000.83
14703,54412,30537,11570,459900,2015-04-30,83,10202.49
14704,28837,9070,32576,182500,2014-06-30,87.72,785.81
14705,42834,31862,29632,459900,2015-06-04,81.14,10106.89
14706,49344,39096,53854,534900,2016-04-04,37.62,13706.75
14707,21836,29665,39650,470000,2016-06-27,92.63,613.34
14708,31304,42169,55737,475000,2016-08-01,14.42,10341.2
14709,46512,8489,9551,172550,2013-12-19,15.4,10436.28
14710,41201,49675,36299,349000,2014-09-05,17.71,
14711,746,3124,3367,57000,2013-03-15,28.96,11570.74
14712,45156,9542,47579,145000,2014-06-30,,12201.22
14713,22075,39811,1679,335000,2016-08-17,61.19,11579.34
14714,48697,28324,45874,105000,2014-04-24,,3952.26
14715,18289,4984,48145,105000,2014-04-24,89.67,9292.05
14716,32213,32530,34194,95252,2015-01-06,85.35,440.91
14717,11919,2151,8187,105000,2015-01-23,98.35,4846.44
14718,19166,6891,23504,252000,2015-08-31,76.64,1571.25
14719,31843,38888,27002,360000,2014-08-22,24.08,8687.62
14720,2850,41366,11177,399500,2016-05-06,64.23,
14721,21079,30510,29165,256000,2013-03-22,92.63,12743.28
14722,20637,30295,12025,225000,2015-06-12,10.67,7516.5
14723,32145,31853,45607,270000,2014-09-15,44.34,11943.12
14724,2513,52274,24739,344000,2015-05-22,88.16,14282.11
14725,46765,38200,3662,200000,2013-06-14,88.35,12221.29
14726,8013,21464,11682,325000,2016-07-08,86.47,9227.57
14727,24196,7528,12256,381000,2014-11-14,32.09,5356.76
14728,22335,32456,17400,432650,2016-01-08,71.23,769.24
14729,39231,42306,405,205000,2015-04-23,81.96,
14730,34788,40647,27750,393000,2015-09-25,3.32,12062.46
14731,35851,18942,30752,420000,2016-05-23,40.79,13477.51
14732,11084,26138,16758,139900,2013-12-13,50.38,7686.27
14733,11910,38663,55582,315000,2014-04-29,69.52,8166.69
14734,47423,4270,247,103400,2013-06-03,19.34,12558.84
14735,39409,38926,40996,170000,2016-09-28,11.41,14604.5
14736,44291,8877,54615,246000,2015-04-10,56.5,9229.74
14737,8215,991,325,347900,2013-06-10,8.03,4014.78
